UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
210784, 4,"R",174,"Z",0,"R",174,"A",,"A",,"R",118,"R",19,"Z",0,"R",19,"A",,"A",,"R",16,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",198,"R",0,"R",198,"A",,"A",,"R",139
211006, 4,"R",140,"R",3,"R",137,"A",,"A",,"R",75,"R",31,"R",0,"R",31,"A",,"A",,"R",23,"R",27,"R",0,"R",27,"A",,"A",,"R",18,"R",198,"R",3,"R",195,"A",,"A",,"R",116
211024, 1,"R",17,"R",0,"R",17,"R",16,"R",0,"R",16,"R",28,"R",0,"R",28,"R",25,"R",0,"R",25,"R",40,"R",0,"R",40,"R",24,"R",10,"R",34,"R",85,"R",0,"R",85,"R",65,"R",10,"R",75
211024, 2,"R",17,"Z",0,"R",17,"R",16,"R",0,"R",16,"R",28,"Z",0,"R",28,"R",25,"R",0,"R",25,"R",30,"Z",0,"R",30,"R",24,"R",2,"R",26,"R",75,"R",0,"R",75,"R",65,"R",2,"R",67
211024, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"Z",0,"R",8,"R",8,"R",10,"R",0,"R",10,"R",0,"R",8,"R",8
211079, 4,"R",203,"R",1,"R",202,"A",,"A",,"R",39,"R",99,"R",0,"R",99,"A",,"A",,"R",32,"R",110,"R",0,"R",110,"A",,"A",,"R",43,"R",412,"R",1,"R",411,"A",,"A",,"R",114
211088, 1,"R",201,"R",0,"R",201,"R",114,"R",0,"R",114,"R",226,"R",0,"R",226,"R",149,"R",0,"R",149,"R",170,"R",0,"R",170,"R",132,"R",0,"R",132,"R",597,"R",0,"R",597,"R",395,"R",0,"R",395
211088, 2,"R",201,"Z",0,"R",201,"R",114,"R",0,"R",114,"R",226,"Z",0,"R",226,"R",149,"R",0,"R",149,"R",170,"Z",0,"R",170,"R",132,"R",0,"R",132,"R",597,"R",0,"R",597,"R",395,"R",0,"R",395
211149, 4,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",48,"Z",0,"R",48,"A",,"A",,"R",33,"R",48,"R",0,"R",48,"A",,"A",,"R",33
211158, 1,"R",716,"R",0,"R",716,"R",389,"R",0,"R",389,"R",726,"R",0,"R",726,"R",449,"R",0,"R",449,"R",766,"R",0,"R",766,"R",484,"R",0,"R",484,"R",2208,"R",0,"R",2208,"R",1322,"R",0,"R",1322
211158, 2,"R",716,"Z",0,"R",716,"R",389,"R",0,"R",389,"R",726,"Z",0,"R",726,"R",449,"R",0,"R",449,"R",766,"Z",0,"R",766,"R",484,"R",0,"R",484,"R",2208,"R",0,"R",2208,"R",1322,"R",0,"R",1322
211273, 1,"R",49,"R",0,"R",49,"R",42,"R",0,"R",42,"R",67,"R",0,"R",67,"R",56,"R",0,"R",56,"R",249,"R",0,"R",249,"R",209,"R",0,"R",209,"R",365,"R",0,"R",365,"R",307,"R",0,"R",307
211273, 2,"R",49,"Z",0,"R",49,"R",42,"R",0,"R",42,"R",67,"Z",0,"R",67,"R",56,"R",0,"R",56,"R",249,"Z",0,"R",249,"R",209,"R",0,"R",209,"R",365,"R",0,"R",365,"R",307,"R",0,"R",307
211291, 1,"R",94,"R",0,"R",94,"R",84,"R",0,"R",84,"R",178,"R",0,"R",178,"R",165,"R",0,"R",165,"R",661,"R",0,"R",661,"R",591,"R",0,"R",591,"R",933,"R",0,"R",933,"R",840,"R",0,"R",840
211291, 2,"R",94,"Z",0,"R",94,"R",84,"R",0,"R",84,"R",178,"Z",0,"R",178,"R",165,"R",0,"R",165,"R",661,"Z",0,"R",661,"R",591,"R",0,"R",591,"R",933,"R",0,"R",933,"R",840,"R",0,"R",840
211307, 4,"R",335,"R",1,"R",334,"A",,"A",,"R",60,"R",109,"R",0,"R",109,"A",,"A",,"R",25,"R",615,"R",0,"R",615,"A",,"A",,"R",139,"R",1059,"R",1,"R",1058,"A",,"A",,"R",224
211316, 4,"R",20,"Z",0,"R",20,"A",,"A",,"R",19,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",25,"Z",0,"R",25,"A",,"A",,"R",23,"R",49,"R",0,"R",49,"A",,"A",,"R",46
211334, 4,"R",26,"Z",0,"R",26,"A",,"A",,"R",26,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",10,"Z",0,"R",10,"A",,"A",,"R",4,"R",36,"R",0,"R",36,"A",,"A",,"R",30
211343, 4,"R",309,"Z",0,"R",309,"A",,"A",,"R",66,"R",36,"Z",0,"R",36,"A",,"A",,"R",9,"R",306,"Z",0,"R",306,"A",,"A",,"R",112,"R",651,"R",0,"R",651,"A",,"A",,"R",187
211352, 1,"R",137,"R",0,"R",137,"R",70,"R",0,"R",70,"R",146,"R",0,"R",146,"R",89,"R",0,"R",89,"R",20,"R",0,"R",20,"R",8,"R",0,"R",8,"R",303,"R",0,"R",303,"R",167,"R",0,"R",167
211352, 2,"R",137,"Z",0,"R",137,"R",70,"R",0,"R",70,"R",146,"Z",0,"R",146,"R",89,"R",0,"R",89,"R",20,"Z",0,"R",20,"R",8,"R",0,"R",8,"R",303,"R",0,"R",303,"R",167,"R",0,"R",167
211361, 1,"R",514,"R",0,"R",514,"R",216,"R",2,"R",218,"R",334,"R",0,"R",334,"R",185,"R",3,"R",188,"R",316,"R",0,"R",316,"R",168,"R",9,"R",177,"R",1164,"R",0,"R",1164,"R",569,"R",14,"R",583
211361, 2,"R",493,"Z",0,"R",493,"R",208,"R",0,"R",208,"R",321,"Z",0,"R",321,"R",182,"R",0,"R",182,"R",295,"Z",0,"R",295,"R",164,"R",0,"R",164,"R",1109,"R",0,"R",1109,"R",554,"R",0,"R",554
211361, 3,"R",21,"Z",0,"R",21,"R",8,"R",2,"R",10,"R",13,"Z",0,"R",13,"R",3,"R",3,"R",6,"R",21,"Z",0,"R",21,"R",4,"R",9,"R",13,"R",55,"R",0,"R",55,"R",15,"R",14,"R",29
211431, 1,"R",106,"R",0,"R",106,"R",55,"R",0,"R",55,"R",70,"R",0,"R",70,"R",40,"R",0,"R",40,"R",26,"R",0,"R",26,"R",21,"R",0,"R",21,"R",202,"R",0,"R",202,"R",116,"R",0,"R",116
211431, 2,"R",106,"Z",0,"R",106,"R",55,"R",0,"R",55,"R",70,"Z",0,"R",70,"R",40,"R",0,"R",40,"R",26,"Z",0,"R",26,"R",21,"R",0,"R",21,"R",202,"R",0,"R",202,"R",116,"R",0,"R",116
211440, 1,"R",191,"R",0,"R",191,"R",173,"R",0,"R",173,"R",260,"R",0,"R",260,"R",236,"R",0,"R",236,"R",991,"R",1,"R",990,"R",895,"R",0,"R",895,"R",1442,"R",1,"R",1441,"R",1304,"R",0,"R",1304
211440, 2,"R",191,"R",0,"R",191,"R",173,"R",0,"R",173,"R",260,"R",0,"R",260,"R",236,"R",0,"R",236,"R",991,"R",1,"R",990,"R",895,"R",0,"R",895,"R",1442,"R",1,"R",1441,"R",1304,"R",0,"R",1304
211468, 1,"R",83,"R",0,"R",83,"R",38,"R",1,"R",39,"R",41,"R",0,"R",41,"R",25,"R",0,"R",25,"R",17,"R",0,"R",17,"R",8,"R",0,"R",8,"R",141,"R",0,"R",141,"R",71,"R",1,"R",72
211468, 2,"R",83,"Z",0,"R",83,"R",38,"R",1,"R",39,"R",41,"Z",0,"R",41,"R",25,"R",0,"R",25,"R",17,"Z",0,"R",17,"R",8,"R",0,"R",8,"R",141,"R",0,"R",141,"R",71,"R",1,"R",72
211477, 1,"R",47,"R",0,"R",47,"R",6,"R",9,"R",15,"R",14,"R",0,"R",14,"R",5,"R",3,"R",8,"R",12,"R",0,"R",12,"R",4,"R",2,"R",6,"R",73,"R",0,"R",73,"R",15,"R",14,"R",29
211477, 2,"R",28,"Z",0,"R",28,"R",6,"R",0,"R",6,"R",8,"Z",0,"R",8,"R",5,"R",0,"R",5,"R",7,"Z",0,"R",7,"R",4,"R",0,"R",4,"R",43,"R",0,"R",43,"R",15,"R",0,"R",15
211477, 3,"R",19,"Z",0,"R",19,"Z",0,"R",9,"R",9,"R",6,"Z",0,"R",6,"Z",0,"R",3,"R",3,"R",5,"Z",0,"R",5,"Z",0,"R",2,"R",2,"R",30,"R",0,"R",30,"R",0,"R",14,"R",14
211556, 1,"R",42,"R",0,"R",42,"R",26,"R",0,"R",26,"R",13,"R",0,"R",13,"R",11,"R",0,"R",11,"R",37,"R",0,"R",37,"R",27,"R",0,"R",27,"R",92,"R",0,"R",92,"R",64,"R",0,"R",64
211556, 2,"R",42,"Z",0,"R",42,"R",26,"R",0,"R",26,"R",13,"Z",0,"R",13,"R",11,"R",0,"R",11,"R",37,"Z",0,"R",37,"R",27,"R",0,"R",27,"R",92,"R",0,"R",92,"R",64,"R",0,"R",64
211583, 1,"R",89,"R",0,"R",89,"R",48,"R",0,"R",48,"R",60,"R",0,"R",60,"R",35,"R",0,"R",35,"R",41,"R",0,"R",41,"R",24,"R",0,"R",24,"R",190,"R",0,"R",190,"R",107,"R",0,"R",107
211583, 2,"R",89,"Z",0,"R",89,"R",48,"R",0,"R",48,"R",60,"Z",0,"R",60,"R",35,"R",0,"R",35,"R",41,"Z",0,"R",41,"R",24,"R",0,"R",24,"R",190,"R",0,"R",190,"R",107,"R",0,"R",107
211608, 1,"R",266,"R",0,"R",266,"R",65,"R",0,"R",65,"R",35,"R",0,"R",35,"R",11,"R",0,"R",11,"R",42,"R",0,"R",42,"R",14,"R",0,"R",14,"R",343,"R",0,"R",343,"R",90,"R",0,"R",90
211608, 2,"R",266,"Z",0,"R",266,"R",65,"R",0,"R",65,"R",35,"Z",0,"R",35,"R",11,"R",0,"R",11,"R",42,"Z",0,"R",42,"R",14,"R",0,"R",14,"R",343,"R",0,"R",343,"R",90,"R",0,"R",90
211644, 1,"R",459,"R",1,"R",458,"R",191,"R",10,"R",201,"R",321,"R",0,"R",321,"R",175,"R",12,"R",187,"R",271,"R",0,"R",271,"R",151,"R",7,"R",158,"R",1051,"R",1,"R",1050,"R",517,"R",29,"R",546
211644, 2,"R",380,"R",1,"R",379,"R",179,"R",0,"R",179,"R",299,"R",0,"R",299,"R",173,"R",0,"R",173,"R",253,"R",0,"R",253,"R",150,"R",0,"R",150,"R",932,"R",1,"R",931,"R",502,"R",0,"R",502
211644, 3,"R",79,"Z",0,"R",79,"R",12,"R",10,"R",22,"R",22,"Z",0,"R",22,"R",2,"R",12,"R",14,"R",18,"Z",0,"R",18,"R",1,"R",7,"R",8,"R",119,"R",0,"R",119,"R",15,"R",29,"R",44
211802, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",11,"Z",0,"R",11,"A",,"A",,"R",10,"R",9,"Z",0,"R",9,"A",,"A",,"R",9,"R",28,"R",0,"R",28,"A",,"A",,"R",25
211893, 1,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",9,"R",0,"R",9,"R",9,"R",0,"R",9,"R",18,"R",0,"R",18,"R",8,"R",1,"R",9,"R",29,"R",0,"R",29,"R",19,"R",1,"R",20
211893, 2,"R",2,"Z",0,"R",2,"R",2,"R",0,"R",2,"R",9,"Z",0,"R",9,"R",9,"R",0,"R",9,"R",9,"Z",0,"R",9,"R",7,"R",1,"R",8,"R",20,"R",0,"R",20,"R",18,"R",1,"R",19
211893, 3,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",1,"R",0,"R",1,"R",9,"R",0,"R",9,"R",1,"R",0,"R",1
211927, 4,"R",436,"Z",0,"R",436,"A",,"A",,"R",79,"R",119,"Z",0,"R",119,"A",,"A",,"R",27,"R",455,"Z",0,"R",455,"A",,"A",,"R",95,"R",1010,"R",0,"R",1010,"A",,"A",,"R",201
211981, 1,"R",135,"R",0,"R",135,"R",63,"R",0,"R",63,"R",146,"R",0,"R",146,"R",96,"R",2,"R",98,"R",135,"R",1,"R",134,"R",90,"R",0,"R",90,"R",416,"R",1,"R",415,"R",249,"R",2,"R",251
211981, 2,"R",135,"R",0,"R",135,"R",63,"R",0,"R",63,"R",146,"R",0,"R",146,"R",96,"R",2,"R",98,"R",135,"R",1,"R",134,"R",90,"R",0,"R",90,"R",416,"R",1,"R",415,"R",249,"R",2,"R",251
212009, 1,"R",70,"R",0,"R",70,"R",59,"R",0,"R",59,"R",154,"R",0,"R",154,"R",135,"R",0,"R",135,"R",402,"R",0,"R",402,"R",325,"R",0,"R",325,"R",626,"R",0,"R",626,"R",519,"R",0,"R",519
212009, 2,"R",70,"Z",0,"R",70,"R",59,"R",0,"R",59,"R",154,"Z",0,"R",154,"R",135,"R",0,"R",135,"R",402,"Z",0,"R",402,"R",325,"R",0,"R",325,"R",626,"R",0,"R",626,"R",519,"R",0,"R",519
212045, 4,"R",34,"Z",0,"R",34,"A",,"A",,"R",27,"R",24,"Z",0,"R",24,"A",,"A",,"R",21,"R",21,"Z",0,"R",21,"A",,"A",,"R",19,"R",79,"R",0,"R",79,"A",,"A",,"R",67
212054, 1,"R",588,"R",2,"R",586,"R",361,"R",0,"R",361,"R",842,"R",1,"R",841,"R",559,"R",0,"R",559,"R",1581,"R",3,"R",1578,"R",1164,"R",0,"R",1164,"R",3011,"R",6,"R",3005,"R",2084,"R",0,"R",2084
212054, 2,"R",588,"R",2,"R",586,"R",361,"R",0,"R",361,"R",842,"R",1,"R",841,"R",559,"R",0,"R",559,"R",1581,"R",3,"R",1578,"R",1164,"R",0,"R",1164,"R",3011,"R",6,"R",3005,"R",2084,"R",0,"R",2084
212106, 1,"R",327,"R",1,"R",326,"R",214,"R",25,"R",239,"R",566,"R",0,"R",566,"R",401,"R",65,"R",466,"R",644,"R",1,"R",643,"R",488,"R",47,"R",535,"R",1537,"R",2,"R",1535,"R",1103,"R",137,"R",1240
212106, 2,"R",291,"R",1,"R",290,"R",209,"R",0,"R",209,"R",480,"R",0,"R",480,"R",391,"R",0,"R",391,"R",582,"R",1,"R",581,"R",479,"R",0,"R",479,"R",1353,"R",2,"R",1351,"R",1079,"R",0,"R",1079
212106, 3,"R",36,"Z",0,"R",36,"R",5,"R",25,"R",30,"R",86,"Z",0,"R",86,"R",10,"R",65,"R",75,"R",62,"Z",0,"R",62,"R",9,"R",47,"R",56,"R",184,"R",0,"R",184,"R",24,"R",137,"R",161
212115, 1,"R",414,"R",0,"R",414,"R",184,"R",0,"R",184,"R",347,"R",0,"R",347,"R",198,"R",0,"R",198,"R",382,"R",0,"R",382,"R",215,"R",0,"R",215,"R",1143,"R",0,"R",1143,"R",597,"R",0,"R",597
212115, 2,"R",414,"Z",0,"R",414,"R",184,"R",0,"R",184,"R",347,"Z",0,"R",347,"R",198,"R",0,"R",198,"R",382,"Z",0,"R",382,"R",215,"R",0,"R",215,"R",1143,"R",0,"R",1143,"R",597,"R",0,"R",597
212133, 1,"R",176,"R",0,"R",176,"R",65,"R",30,"R",95,"R",132,"R",0,"R",132,"R",79,"R",3,"R",82,"R",125,"R",0,"R",125,"R",78,"R",1,"R",79,"R",433,"R",0,"R",433,"R",222,"R",34,"R",256
212133, 2,"R",113,"Z",0,"R",113,"R",65,"R",0,"R",65,"R",128,"Z",0,"R",128,"R",79,"R",0,"R",79,"R",119,"Z",0,"R",119,"R",78,"R",0,"R",78,"R",360,"R",0,"R",360,"R",222,"R",0,"R",222
212133, 3,"R",63,"Z",0,"R",63,"Z",0,"R",30,"R",30,"R",4,"Z",0,"R",4,"Z",0,"R",3,"R",3,"R",6,"Z",0,"R",6,"Z",0,"R",1,"R",1,"R",73,"R",0,"R",73,"R",0,"R",34,"R",34
212160, 1,"R",567,"R",0,"R",567,"R",202,"R",6,"R",208,"R",314,"R",0,"R",314,"R",152,"R",3,"R",155,"R",303,"R",0,"R",303,"R",151,"R",6,"R",157,"R",1184,"R",0,"R",1184,"R",505,"R",15,"R",520
212160, 2,"R",388,"Z",0,"R",388,"R",167,"R",0,"R",167,"R",270,"Z",0,"R",270,"R",143,"R",0,"R",143,"R",264,"Z",0,"R",264,"R",142,"R",0,"R",142,"R",922,"R",0,"R",922,"R",452,"R",0,"R",452
212160, 3,"R",179,"Z",0,"R",179,"R",35,"R",6,"R",41,"R",44,"Z",0,"R",44,"R",9,"R",3,"R",12,"R",39,"Z",0,"R",39,"R",9,"R",6,"R",15,"R",262,"R",0,"R",262,"R",53,"R",15,"R",68
212197, 1,"R",119,"R",0,"R",119,"R",72,"R",0,"R",72,"R",201,"R",0,"R",201,"R",139,"R",0,"R",139,"R",210,"R",0,"R",210,"R",157,"R",0,"R",157,"R",530,"R",0,"R",530,"R",368,"R",0,"R",368
212197, 2,"R",119,"Z",0,"R",119,"R",72,"R",0,"R",72,"R",201,"Z",0,"R",201,"R",139,"R",0,"R",139,"R",210,"Z",0,"R",210,"R",157,"R",0,"R",157,"R",530,"R",0,"R",530,"R",368,"R",0,"R",368
212230, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",12,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",32,"R",0,"R",32,"A",,"A",,"R",18
212267, 4,"R",34,"Z",0,"R",34,"A",,"A",,"R",12,"R",9,"Z",0,"R",9,"A",,"A",,"R",6,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",46,"R",0,"R",46,"A",,"A",,"R",20
212276, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",19,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",47,"R",0,"R",47,"A",,"A",,"R",27
212294, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",13,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",33,"R",0,"R",33,"A",,"A",,"R",21
212300, 4,"R",22,"Z",0,"R",22,"A",,"A",,"R",17,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",28,"R",0,"R",28,"A",,"A",,"R",22
212328, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",24,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",43,"R",0,"R",43,"A",,"A",,"R",28
212337, 4,"R",62,"Z",0,"R",62,"A",,"A",,"R",27,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",0,"R",67,"R",0,"R",67,"A",,"A",,"R",28
212355, 4,"R",51,"Z",0,"R",51,"A",,"A",,"R",27,"R",15,"Z",0,"R",15,"A",,"A",,"R",9,"R",11,"Z",0,"R",11,"A",,"A",,"R",11,"R",77,"R",0,"R",77,"A",,"A",,"R",47
212382, 4,"R",43,"Z",0,"R",43,"A",,"A",,"R",20,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",53,"R",0,"R",53,"A",,"A",,"R",28
212391, 4,"R",42,"Z",0,"R",42,"A",,"A",,"R",27,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",48,"R",0,"R",48,"A",,"A",,"R",32
212434, 4,"R",28,"Z",0,"R",28,"A",,"A",,"R",27,"R",10,"Z",0,"R",10,"A",,"A",,"R",10,"R",98,"Z",0,"R",98,"A",,"A",,"R",81,"R",136,"R",0,"R",136,"A",,"A",,"R",118
212452, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0
212452, 2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"R",0,"Z",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0
212452, 3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
212577, 1,"R",104,"R",0,"R",104,"R",87,"R",0,"R",87,"R",150,"R",0,"R",150,"R",130,"R",0,"R",130,"R",350,"R",0,"R",350,"R",297,"R",0,"R",297,"R",604,"R",0,"R",604,"R",514,"R",0,"R",514
212577, 2,"R",104,"Z",0,"R",104,"R",87,"R",0,"R",87,"R",150,"Z",0,"R",150,"R",130,"R",0,"R",130,"R",350,"Z",0,"R",350,"R",297,"R",0,"R",297,"R",604,"R",0,"R",604,"R",514,"R",0,"R",514
212601, 1,"R",189,"R",0,"R",189,"R",105,"R",4,"R",109,"R",215,"R",0,"R",215,"R",154,"R",3,"R",157,"R",207,"R",1,"R",206,"R",147,"R",0,"R",147,"R",611,"R",1,"R",610,"R",406,"R",7,"R",413
212601, 2,"R",181,"R",0,"R",181,"R",102,"R",2,"R",104,"R",206,"R",0,"R",206,"R",151,"R",1,"R",152,"R",203,"R",1,"R",202,"R",146,"R",0,"R",146,"R",590,"R",1,"R",589,"R",399,"R",3,"R",402
212601, 3,"R",8,"Z",0,"R",8,"R",3,"R",2,"R",5,"R",9,"Z",0,"R",9,"R",3,"R",2,"R",5,"R",4,"Z",0,"R",4,"R",1,"R",0,"R",1,"R",21,"R",0,"R",21,"R",7,"R",4,"R",11
212656, 1,"R",113,"R",0,"R",113,"R",75,"R",0,"R",75,"R",120,"R",0,"R",120,"R",87,"R",0,"R",87,"R",101,"R",0,"R",101,"R",79,"R",0,"R",79,"R",334,"R",0,"R",334,"R",241,"R",0,"R",241
212656, 2,"R",113,"Z",0,"R",113,"R",75,"R",0,"R",75,"R",120,"Z",0,"R",120,"R",87,"R",0,"R",87,"R",101,"Z",0,"R",101,"R",79,"R",0,"R",79,"R",334,"R",0,"R",334,"R",241,"R",0,"R",241
212674, 1,"R",76,"R",0,"R",76,"R",58,"R",0,"R",58,"R",200,"R",0,"R",200,"R",171,"R",0,"R",171,"R",427,"R",0,"R",427,"R",337,"R",0,"R",337,"R",703,"R",0,"R",703,"R",566,"R",0,"R",566
212674, 2,"R",76,"Z",0,"R",76,"R",58,"R",0,"R",58,"R",200,"Z",0,"R",200,"R",171,"R",0,"R",171,"R",427,"Z",0,"R",427,"R",337,"R",0,"R",337,"R",703,"R",0,"R",703,"R",566,"R",0,"R",566
212753, 4,"R",67,"Z",0,"R",67,"A",,"A",,"R",44,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",4,"Z",0,"R",4,"A",,"A",,"R",4,"R",75,"R",0,"R",75,"A",,"A",,"R",51
212805, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",648,"R",2,"R",646,"R",550,"R",0,"R",550,"R",648,"R",2,"R",646,"R",550,"R",0,"R",550
212805, 2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",648,"R",2,"R",646,"R",550,"R",0,"R",550,"R",648,"R",2,"R",646,"R",550,"R",0,"R",550
212832, 1,"R",68,"R",0,"R",68,"R",28,"R",5,"R",33,"R",82,"R",0,"R",82,"R",49,"R",3,"R",52,"R",61,"R",0,"R",61,"R",36,"R",5,"R",41,"R",211,"R",0,"R",211,"R",113,"R",13,"R",126
212832, 2,"R",22,"Z",0,"R",22,"R",9,"R",0,"R",9,"R",29,"Z",0,"R",29,"R",20,"R",0,"R",20,"R",22,"Z",0,"R",22,"R",16,"R",0,"R",16,"R",73,"R",0,"R",73,"R",45,"R",0,"R",45
212832, 3,"R",46,"Z",0,"R",46,"R",19,"R",5,"R",24,"R",53,"Z",0,"R",53,"R",29,"R",3,"R",32,"R",39,"Z",0,"R",39,"R",20,"R",5,"R",25,"R",138,"R",0,"R",138,"R",68,"R",13,"R",81
212869, 4,"R",141,"Z",0,"R",141,"A",,"A",,"R",57,"R",30,"Z",0,"R",30,"A",,"A",,"R",17,"R",48,"Z",0,"R",48,"A",,"A",,"R",16,"R",219,"R",0,"R",219,"A",,"A",,"R",90
212878, 4,"R",857,"R",0,"R",857,"A",,"A",,"R",90,"R",206,"R",0,"R",206,"A",,"A",,"R",34,"R",625,"R",1,"R",624,"A",,"A",,"R",128,"R",1688,"R",1,"R",1687,"A",,"A",,"R",252
212911, 1,"R",58,"R",0,"R",58,"R",53,"R",0,"R",53,"R",34,"R",0,"R",34,"R",29,"R",0,"R",29,"R",238,"R",2,"R",236,"R",212,"R",0,"R",212,"R",330,"R",2,"R",328,"R",294,"R",0,"R",294
212911, 2,"R",58,"R",0,"R",58,"R",53,"R",0,"R",53,"R",34,"R",0,"R",34,"R",29,"R",0,"R",29,"R",238,"R",2,"R",236,"R",212,"R",0,"R",212,"R",330,"R",2,"R",328,"R",294,"R",0,"R",294
212975, 4,"R",56,"R",1,"R",55,"A",,"A",,"R",50,"R",56,"R",3,"R",53,"A",,"A",,"R",47,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",112,"R",4,"R",108,"A",,"A",,"R",97
212984, 1,"R",149,"R",1,"R",148,"R",71,"R",1,"R",72,"R",87,"R",3,"R",84,"R",57,"R",4,"R",61,"R",53,"R",0,"R",53,"R",33,"R",0,"R",33,"R",289,"R",4,"R",285,"R",161,"R",5,"R",166
212984, 2,"R",146,"R",1,"R",145,"R",70,"R",1,"R",71,"R",84,"R",3,"R",81,"R",57,"R",2,"R",59,"R",53,"R",0,"R",53,"R",33,"R",0,"R",33,"R",283,"R",4,"R",279,"R",160,"R",3,"R",163
212984, 3,"R",3,"Z",0,"R",3,"R",1,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",1,"R",2,"R",3
212993, 1,"R",7,"R",0,"R",7,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2,"R",10,"R",0,"R",10,"R",7,"R",0,"R",7
212993, 3,"R",7,"Z",0,"R",7,"R",5,"R",0,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2,"R",0,"R",2,"R",10,"R",0,"R",10,"R",7,"R",0,"R",7
213011, 1,"R",79,"R",0,"R",79,"R",43,"R",0,"R",43,"R",124,"R",0,"R",124,"R",92,"R",0,"R",92,"R",84,"R",0,"R",84,"R",58,"R",0,"R",58,"R",287,"R",0,"R",287,"R",193,"R",0,"R",193
